DATA,PRODUTO,UNIDADE,MÁXIMO,MAIS FREQUENTE,MINIMO
2023-03-21,07650-ALHO IMPORTADO,KG,22,16.0,14.0
2023-03-21,12001-ALHO MACHO,KG,15,15.0,13.0
2023-03-21,07603-ALHO NACIONAL,KG,18.5,16.0,14.0
2023-03-21,11001-ALHO PORO,DZ,35,35.0,30.0
2023-03-21,04601-ALMEIRAO / RADITE,DZ,15,12.0,10.0
2023-03-21,00350-AMEIXA IMPORTADA,KG,12.22,12.22,12.22
2023-03-21,00301-AMEIXA NACIONAL,KG,9,6.0,5.0
2023-03-21,09502-AMENDOIM COM CASCA,KG,10,9.0,9.0
2023-03-21,09501-AMENDOIM SEM CASCA,KG,10,8.8,8.8
2023-03-21,00401-AMORA PRETA,KG,58.33,58.33,58.33
2023-03-21,00501-BANANA CATURRA / NANICA,KG,4.25,3.33,1.75
2023-03-21,00502-BANANA DA TERRA E OUTRAS,KG,6.5,6.0,5.0
2023-03-21,00505-BANANA MACA,KG,12,10.0,8.0
2023-03-21,00503-BANANA PRATA / BRANCA,KG,5.65,4.72,2.22
2023-03-21,10101-BATATA-DOCE,KG,5,3.33,2.22
2023-03-21,07701-BATATA INGLESA,KG,3.8,2.4,2.0
2023-03-21,06101-BERINJELA,KG,5,4.5,3.5
2023-03-21,07802-BETERRABA,KG,6,3.89,2.22
2023-03-21,07801-BETERRABA MOLHO,DZ,60,50.0,40.0
2023-03-21,04702-BROCOLIS,DZ,50,45.0,40.0
2023-03-21,11701-BROTOS DIVERSOS,KG,36,25.0,25.0
2023-03-21,00602-CAQUI CHOCOLATE,KG,6,4.5,3.0
2023-03-21,00604-CAQUI FUYU,KG,7,7.0,5.0
2023-03-21,00650-CAQUI IMPORTADO,KG,11.67,11.67,11.67
2023-03-21,00601-CAQUI MOLE,KG,8,6.5,4.0
2023-03-21,07901-CARA,KG,11.33,10.33,6.67
2023-03-21,00701-CARAMBOLA,KG,16,12.0,8.37
2023-03-21,08050-CEBOLA IMPORTADA,KG,4,4.0,3.5
2023-03-21,08001-CEBOLA NACIONAL,KG,5,3.25,2.25
2023-03-21,08002-CEBOLA ROXA,KG,4.5,4.5,4.0
2023-03-21,08102-CENOURA,KG,7.5,5.0,2.75
2023-03-21,08150-CENOURA BABY,KG,17,16.0,16.0
2023-03-21,08101-CENOURA MOLHO,DZ,40,40.0,40.0
2023-03-21,09850-CEREJA IMPORTADA,KG,24,24.0,21.0
2023-03-21,04801-CHEIRO VERDE / TEMPERO,DZ,18,12.0,10.0
2023-03-21,04901-CHICORIA / ESCAROLA,DZ,30,30.0,25.0
2023-03-21,06201-CHUCHU,KG,4,3.25,2.5
2023-03-21,00802-COCO SECO,KG,6.67,5.55,5.0
2023-03-21,00801-COCO VERDE,UND,5,4.5,4.5
2023-03-21,05001-COUVE,DZ,25,20.0,15.0
2023-03-21,10501-COUVE CHINESA,DZ,60,50.0,40.0
2023-03-21,10601-COUVE-FLOR,DZ,70,50.0,35.0
2023-03-21,03501-ENDIVIA,KG,50,50.0,40.0
2023-03-21,05101-ERVA DOCE / FUNCHO,DZ,72,72.0,65.0
2023-03-21,05102-ERVAS AROMATICAS,MOL,2,2.0,1.5
2023-03-21,06302-ERVILHA,KG,15,9.0,9.0
2023-03-21,06303-ERVILHA TORTA,KG,53.33,50.0,50.0
2023-03-21,05301-ESPINAFRE,KG,30,24.0,20.0
2023-03-21,09301-FEIJAO,KG,10,7.0,6.0
2023-03-21,00901-FIGO MADURO,KG,16.67,16.67,10.0
2023-03-21,00902-FIGO VERDE,KG,8,7.0,5.0
2023-03-21,12301-FLORES COMESTIVEIS,UND,9,9.0,8.0
2023-03-21,08201-GENGIBRE,KG,10,7.5,6.67
2023-03-21,01001-GOIABA,KG,10,8.33,7.22
2023-03-21,12401-GRAVIOLA,KG,15,13.33,13.33
2023-03-21,08401-INHAME,KG,10,8.67,8.67
2023-03-21,01101-JABUTICABA,KG,12.5,10.0,10.0
2023-03-21,01201-JACA,UND,35,30.0,30.0
2023-03-21,06501-JILO,KG,15,13.0,12.0
2023-03-21,11301-KINKAN,KG,40,35.0,35.0
2023-03-21,01350-KIWI IMPORTADO,KG,18,15.0,13.0
2023-03-21,01301-KIWI NACIONAL,KG,10,9.0,8.0
2023-03-21,01401-LARANJA BAIA (UMBIGO),KG,7.22,4.77,4.0
2023-03-21,01450-LARANJA IMPORTADA,KG,10,10.0,10.0
2023-03-21,01403-LARANJA LIMA (CEU),KG,4.47,4.0,2.22
2023-03-21,01406-LARANJA SUCO,KG,3.89,3.33,2.22
2023-03-21,09701-LENTILHA,KG,20,15.0,10.0
2023-03-21,01501-LIMA,KG,11.77,7.22,6.67
2023-03-21,01650-LIMAO IMPORTADO,KG,8.67,8.67,6.67
2023-03-21,01602-LIMAO SICILIANO,KG,8.57,8.57,8.0
2023-03-21,01603-LIMAO TAITI,KG,3.61,2.5,2.22
2023-03-21,10701-LOURO,MOL,2,2.0,1.5
2023-03-21,01704-MACA FUJI CX PAP,KG,8.89,7.72,7.72
2023-03-21,01701-MACA FUJI CX PLAST,KG,6.67,6.67,4.44
2023-03-21,01753-MACA FUJI IMPORTADA,KG,12.78,12.78,12.78
2023-03-21,01705-MACA GALA CX PAP,KG,8.05,6.11,6.11
2023-03-21,01703-MACA GALA CX PLAST,KG,6.11,6.11,3.89
2023-03-21,01754-MACA GALA IMPORTADA,KG,8.33,6.67,6.67
2023-03-21,01707-MACA GOLDEN CX PAP,KG,10.28,10.28,8.89
2023-03-21,01756-MACA GRANNY SMITH,KG,11.11,9.44,9.44
2023-03-21,01755-MACA RED DELICIOUS,KG,9.67,8.47,8.47
2023-03-21,01803-MAMAO AMAZONAS (PAPAIA),KG,13,12.0,10.0
2023-03-21,01802-MAMAO FORMOSA,KG,12,10.77,10.0
2023-03-21,08501-MANDIOCA,KG,4,3.0,2.5
2023-03-21,08601-MANDIOQUINHA,KG,25,20.0,8.89
2023-03-21,01901-MANGA,KG,6.39,6.11,5.0
2023-03-21,05402-MANJERICAO,MOL,2,1.5,1.5
2023-03-21,05401-MANJERONA,MOL,2,2.0,1.5
2023-03-21,02001-MARACUJA AZEDO,KG,7,6.0,5.0
2023-03-21,02002-MARACUJA DOCE,KG,21.5,20.0,20.0
2023-03-21,06601-MAXIXE,KG,13.67,11.53,11.53
2023-03-21,11601-MEL,KG,30,25.0,20.0
2023-03-21,02101-MELANCIA,KG,2.8,2.5,1.5
2023-03-21,10901-MELANCIA KODAMA / BABY,KG,8,7.0,6.0
2023-03-21,10902-MELANCIA PINGO DOCE,KG,3.8,3.8,3.8
2023-03-21,02201-MELAO COMUM (GAUCHO),KG,4.38,3.33,2.22
2023-03-21,02202-MELAO ESPANHOL,KG,6.8,5.0,4.58
2023-03-21,02208-MELAO GALIA / CANTALOUPE,KG,10,7.22,4.67
2023-03-21,02204-MELAO ORANGE,KG,10,9.16,9.16
2023-03-21,02206-MELAO PELE DE SAPO,KG,5.83,5.38,5.38
2023-03-21,09601-MILHO PIPOCA,KG,8,7.0,6.5
2023-03-21,09401-MILHO RACAO,KG,2.2,2.0,1.9
2023-03-21,06701-MILHO VERDE (3UN),SCL,3.7,3.5,3.0
2023-03-21,03901-MIRTILO,KG,100,83.3,75.0
2023-03-21,06801-MOGANGO,KG,2.78,2.78,2.5
2023-03-21,06903-MORANGA AMARELA / PATACA,KG,2.78,1.67,1.25
2023-03-21,06901-MORANGA CABOTIA PRETA,KG,3.33,2.5,1.75
2023-03-21,02301-MORANGO,KG,22,18.0,15.0
2023-03-21,05501-MOSTARDA,DZ,25,20.0,15.0
2023-03-21,08703-NABO (EM CAIXA OU EM SACO),KG,3.5,3.0,3.0
2023-03-21,08701-NABO (EM MOLHO),DZ,50,40.0,25.0
2023-03-21,02401-NECTARINA,KG,11.11,11.11,11.11
2023-03-21,02450-NECTARINA IMPORTADA,KG,12,12.0,10.0
2023-03-21,02501-NESPERA,KG,42.5,42.5,42.5
2023-03-21,02601-NOZ PECA,KG,20,15.0,4.0
2023-03-21,08901-OVO BRANCO CX30DZ,CX,235,230.0,220.0
2023-03-21,08903-OVO CODORNA CXT30UN,CXT,6.5,6.5,6.5
2023-03-21,08902-OVO VERMELHO CX30DZ,CX,280,260.0,250.0
2023-03-21,07001-PEPINO CONSERVA,KG,10,8.89,8.89
2023-03-21,07003-PEPINO JAPONES,KG,7.22,5.63,4.38
2023-03-21,07002-PEPINO SALADA,KG,3.89,3.33,2.5
2023-03-21,02750-PERA ASIATICA,KG,15,15.0,15.0
2023-03-21,02754-PERA DANJOU,KG,8.89,7.22,6.67
2023-03-21,02701-PERA NACIONAL,KG,7,5.0,3.5
2023-03-21,02751-PERA VERMELHA,KG,8.33,8.33,8.33
2023-03-21,02755-PERA WILLIAMS / PACKAMS,KG,7.78,6.67,6.67
2023-03-21,02850-PESSEGO IMPORTADO,KG,16.25,16.25,16.25
2023-03-21,02801-PESSEGO NACIONAL,KG,7.5,6.0,3.5
2023-03-21,07101-PIMENTA,KG,20,17.78,15.0
2023-03-21,07201-PIMENTAO,KG,6,5.5,4.0
2023-03-21,07204-PIMENTAO AMARELO,KG,13,12.0,9.44
2023-03-21,07202-PIMENTAO CAPELETI,KG,12.5,10.0,8.0
2023-03-21,07203-PIMENTAO VERMELHO,KG,13,12.0,9.44
2023-03-21,02901-PINHA,KG,23.38,15.0,15.0
2023-03-21,11101-PITAYA,KG,10,7.0,5.0
2023-03-21,07301-QUIABO,KG,12.3,10.0,9.0
2023-03-21,08802-RABANETE,KG,5,5.0,4.5
2023-03-21,08801-RABANETE MOLHO,DZ,35,35.0,30.0
2023-03-21,12101-RAIZ FORTE,KG,100,100.0,100.0
2023-03-21,05602-REPOLHO ROXO,DZ,40,36.0,25.0
2023-03-21,05601-REPOLHO VERDE,KG,2.11,1.96,1.5
2023-03-21,03101-ROMA,KG,33.33,28.88,27.5
2023-03-21,05701-RUCULA,DZ,20,20.0,15.0
2023-03-21,05801-SALVIA,MOL,2,1.5,1.5
2023-03-21,03201-TANGERINA COMUM / CAI,KG,2.78,2.78,2.22
2023-03-21,03250-TANGERINA IMPORTADA,KG,11,10.0,10.0
2023-03-21,03202-TANGERINA MURCOTT,KG,5,4.17,4.17
2023-03-21,03205-TANGERINA OUTRAS,KG,2.78,2.78,2.22
2023-03-21,03203-TANGERINA PONKAN,KG,4.17,5.75,4.17
2023-03-21,07401-TOMATE CAQUI (GAUCHO),KG,8.33,7.5,5.0
2023-03-21,07404-TOMATE CAQUI LONGA VIDA,KG,5.55,4.44,3.33
2023-03-21,07405-TOMATE CEREJA (MINI TOMATES),KG,10,7.75,7.75
2023-03-21,07402-TOMATE ITALIANO / PAULISTA,KG,6.67,6.0,4.0
2023-03-21,03302-UVA COMUM DE MESA,KG,5.71,4.28,3.57
2023-03-21,03350-UVA IMPORTADA,KG,21.25,14.37,14.37
2023-03-21,03303-UVAS FINAS DE MESA,KG,16.25,13.75,13.75
2023-03-21,07501-VAGEM,KG,13,8.0,7.0
2023-03-21,12201-YACON,KG,16,15.0,5.33
2023-03-21,50001-ANTURIO VASO,UND,49,35.0,18.0
2023-03-21,50102-ASTER,MOL,30,25.0,20.0
2023-03-21,50202-ASTROMELIA,MOL,30,28.0,28.0
2023-03-21,51901-AZALEIA VASO,UND,25,25.0,18.0
2023-03-21,50401-BEGONIA,UND,22,22.0,10.0
2023-03-21,50602-BOCA DE LEAO,MOL,32,25.0,17.0
2023-03-21,50701-BONSAI,UND,18,18.0,3.5
2023-03-21,50801-CACTUS,UND,110,45.0,10.0
2023-03-21,50806-CACTUS MINI 15UN,CX,49,48.0,40.0
2023-03-21,50902-COPO DE LEITE,MOL,45,45.0,45.0
2023-03-21,51102-CRAVINA,MOL,45,32.0,17.0
2023-03-21,51601-CRAVO,DZ,45,39.0,35.0
2023-03-21,51701-CRISANTEMO,MOL,48,39.0,19.9
2023-03-21,51702-CRISANTEMO VASO,UND,20,20.0,10.0
2023-03-21,51602-ESTATICE,MOL,45,45.0,45.0
2023-03-21,51402-GERBERA 12UN,MOL,44,40.0,30.0
2023-03-21,51502-GIRASSOL 6UN,MOL,36,36.0,28.0
2023-03-21,52001-KALANCHOE,UND,8,7.9,7.9
2023-03-21,52006-KALANCHOE MINI15UN,CX,48,45.0,40.0
2023-03-21,53501-KALANDIVA VASO,UND,18,15.0,7.9
2023-03-21,53601-LIRIO DA PAZ,UND,25,18.0,10.0
2023-03-21,53602-LIRIO MOLHE,MOL,69,65.0,55.0
2023-03-21,51802-LISIANTHUS,MOL,59,49.0,45.0
2023-03-21,54701-MOSQUITINHO,MOL,45,39.0,25.0
2023-03-21,52250-MOSQUITINHO IMP,MOL,49,49.0,35.0
2023-03-21,52301-ORQUIDEA VASO,UND,130,55.0,35.0
2023-03-21,54901-ROSA COLORIDA 20UN,MOL,95,75.0,59.0
2023-03-21,54601-ROSA VERMELHA 20UN,DZ,96,75.0,55.0
2023-03-21,52101-SAMAMBAIA CUIA,UND,35,35.0,20.0
2023-03-21,52601-SUCULENTAS,UND,40,35.0,10.0
2023-03-21,52606-SUCULENTAS MINI 15UN,CX,48,45.0,40.0
2023-03-21,52702-TANGO,MOL,24,24.0,20.0
2023-03-21,52901-TULIPA,UND,30,30.0,30.0
2023-03-21,53004-VERDES ASPARGO,MOL,30,24.0,20.0
2023-03-21,53104-VERDES EUCALIPTUS,MOL,30,24.0,24.0
2023-03-21,53204-VERDES RUSCUS,MOL,30,25.0,24.0
2023-03-21,54801-VERDES (SAMAMBAIA PRETA),MOL,45,30.0,12.0
2023-03-21,51801-VIOLETA,UND,6,5.9,5.9
2023-03-21,51806-VIOLETA MINI 15UN,CX,45,45.0,45.0
2023-03-23,00101-ABACATE,KG,5,3.5,2.22
2023-03-23,00201-ABACAXI CAIENA (HAWAI),UND,10,7.0,4.0
2023-03-23,00202-ABACAXI PEROLA,UND,7,5.0,3.5
2023-03-23,00203-ABACAXI TERRA DE AREIA,UND,4.5,3.75,1.75
2023-03-23,05901-ABOBORA,KG,3.5,3.5,3.0
2023-03-23,06003-ABOBRINHA ITALIANA,KG,4,3.33,2.0
2023-03-23,06004-ABOBRINHA TRONCO,KG,6,4.67,2.67
2023-03-23,03401-ACEROLA,KG,20,12.5,12.5
2023-03-23,04201-AGRIAO,DZ,20,15.0,12.0
2023-03-23,04301-AIPO SALSAO,DZ,96,72.0,72.0
2023-03-23,04401-ALCACHOFRA,UND,8.56,7.14,5.71
2023-03-23,04450-ALCACHOFRA IMPORTADA,KG,28.53,23.8,19.03
2023-03-23,10201-ALECRIM,MOL,2,2.0,1.5
2023-03-23,04501-ALFACE,DZ,30,25.0,20.0
2023-03-23,04502-ALFACE AMERICANA,DZ,35,30.0,20.0
2023-03-23,07650-ALHO IMPORTADO,KG,22,16.0,14.0
2023-03-23,12001-ALHO MACHO,KG,15,15.0,13.0
2023-03-23,07603-ALHO NACIONAL,KG,18.5,16.0,14.0
2023-03-23,11001-ALHO PORO,DZ,35,35.0,30.0
2023-03-23,04601-ALMEIRAO / RADITE,DZ,15,12.0,10.0
2023-03-23,00350-AMEIXA IMPORTADA,KG,12.22,12.22,12.22
2023-03-23,00301-AMEIXA NACIONAL,KG,9,6.0,5.0
2023-03-23,09502-AMENDOIM COM CASCA,KG,8.8,8.8,8.0
2023-03-23,09501-AMENDOIM SEM CASCA,KG,10,9.0,8.5
2023-03-23,00401-AMORA PRETA,KG,58.33,58.33,58.33
2023-03-23,00501-BANANA CATURRA / NANICA,KG,4.25,3.33,1.75
2023-03-23,00502-BANANA DA TERRA E OUTRAS,KG,6.5,6.0,5.0
2023-03-23,00505-BANANA MACA,KG,12,10.0,8.0
2023-03-23,00503-BANANA PRATA / BRANCA,KG,5.65,4.72,2.22
2023-03-23,10101-BATATA-DOCE,KG,5,3.33,2.22
2023-03-23,07701-BATATA INGLESA,KG,3.4,2.2,1.2
2023-03-23,06101-BERINJELA,KG,6,4.0,3.0
2023-03-23,07802-BETERRABA,KG,5,3.89,2.78
2023-03-23,07801-BETERRABA MOLHO,DZ,60,50.0,40.0
2023-03-23,04702-BROCOLIS,DZ,50,40.0,30.0
2023-03-23,11701-BROTOS DIVERSOS,KG,36,25.0,25.0
2023-03-23,00602-CAQUI CHOCOLATE,KG,6,4.5,3.0
2023-03-23,00604-CAQUI FUYU,KG,7,7.0,5.0
2023-03-23,00650-CAQUI IMPORTADO,KG,11.67,11.67,11.67
2023-03-23,00601-CAQUI MOLE,KG,8,6.5,4.0
2023-03-23,07901-CARA,KG,11.33,10.33,6.67
2023-03-23,00701-CARAMBOLA,KG,16,12.0,8.37
2023-03-23,08050-CEBOLA IMPORTADA,KG,3.5,3.5,3.0
2023-03-23,08001-CEBOLA NACIONAL,KG,3.5,2.75,2.25
2023-03-23,08002-CEBOLA ROXA,KG,4.5,4.5,4.0
2023-03-23,08102-CENOURA,KG,8,4.44,2.78
2023-03-23,08150-CENOURA BABY,KG,17,16.0,16.0
2023-03-23,08101-CENOURA MOLHO,DZ,40,40.0,40.0
2023-03-23,09850-CEREJA IMPORTADA,KG,24,24.0,21.0
2023-03-23,04801-CHEIRO VERDE / TEMPERO,DZ,24,15.0,12.0
2023-03-23,04901-CHICORIA / ESCAROLA,DZ,30,30.0,25.0
2023-03-23,06201-CHUCHU,KG,3.33,2.75,2.0
2023-03-23,00802-COCO SECO,KG,6.67,5.55,5.0
2023-03-23,00801-COCO VERDE,UND,5,4.5,4.5
2023-03-23,05001-COUVE,DZ,30,20.0,15.0
2023-03-23,10501-COUVE CHINESA,DZ,60,50.0,40.0
2023-03-23,10601-COUVE-FLOR,DZ,80,60.0,50.0
2023-03-23,03501-ENDIVIA,KG,50,50.0,40.0
2023-03-23,05101-ERVA DOCE / FUNCHO,DZ,72,72.0,65.0
2023-03-23,05102-ERVAS AROMATICAS,MOL,2,2.0,1.5
2023-03-23,06302-ERVILHA,KG,15,9.0,9.0
2023-03-23,06303-ERVILHA TORTA,KG,53.33,50.0,50.0
2023-03-23,05301-ESPINAFRE,DZ,25,25.0,20.0
2023-03-23,09301-FEIJAO,KG,10,7.0,6.0
2023-03-23,00901-FIGO MADURO,KG,16.67,16.67,10.0
2023-03-23,00902-FIGO VERDE,KG,8,7.0,5.0
2023-03-23,12301-FLORES COMESTIVEIS,UND,9,9.0,8.0
2023-03-23,08201-GENGIBRE,KG,10,7.5,6.67
2023-03-23,01001-GOIABA,KG,10,8.33,7.22
2023-03-23,12401-GRAVIOLA,KG,15,13.33,13.33
2023-03-23,08401-INHAME,KG,10,8.67,8.67
2023-03-23,01101-JABUTICABA,KG,12.5,10.0,10.0
2023-03-23,01201-JACA,UND,35,30.0,30.0
2023-03-23,06501-JILO,KG,15,13.0,12.0
2023-03-23,11301-KINKAN,KG,40,35.0,35.0
2023-03-23,01350-KIWI IMPORTADO,KG,18,15.0,13.0
2023-03-23,01301-KIWI NACIONAL,KG,10,9.0,8.0
2023-03-23,01401-LARANJA BAIA (UMBIGO),KG,7.22,4.77,4.0
2023-03-23,01450-LARANJA IMPORTADA,KG,10,10.0,10.0
2023-03-23,01403-LARANJA LIMA (CEU),KG,4.47,4.0,2.22
2023-03-23,01406-LARANJA SUCO,KG,3.89,3.33,2.22
2023-03-23,09701-LENTILHA,KG,20,15.0,10.0
2023-03-23,01501-LIMA,KG,11.77,7.22,6.67
2023-03-23,01650-LIMAO IMPORTADO,KG,8.67,8.67,6.67
2023-03-23,01602-LIMAO SICILIANO,KG,8.57,8.57,8.0
2023-03-23,01603-LIMAO TAITI,KG,3.61,2.5,2.22
2023-03-23,10701-LOURO,MOL,2,2.0,1.5
2023-03-23,01704-MACA FUJI CX PAP,KG,8.89,7.72,7.72
2023-03-23,01701-MACA FUJI CX PLAST,KG,5.55,5.55,2.78
2023-03-23,01753-MACA FUJI IMPORTADA,KG,12.78,12.78,12.78
2023-03-23,01705-MACA GALA CX PAP,KG,8.05,6.11,6.11
2023-03-23,01703-MACA GALA CX PLAST,KG,5.55,5.55,2.78
2023-03-23,01754-MACA GALA IMPORTADA,KG,8.33,6.67,6.67
2023-03-23,01707-MACA GOLDEN CX PAP,KG,10.28,10.28,8.89
2023-03-23,01756-MACA GRANNY SMITH,KG,11.11,9.44,9.44
2023-03-23,01755-MACA RED DELICIOUS,KG,9.67,8.47,8.47
2023-03-23,01803-MAMAO AMAZONAS (PAPAIA),KG,13,12.5,10.0
2023-03-23,01802-MAMAO FORMOSA,KG,11,10.0,9.0
2023-03-23,08501-MANDIOCA,KG,4,3.0,2.5
2023-03-23,08601-MANDIOQUINHA,KG,25,20.0,8.89
2023-03-23,01901-MANGA,KG,6.39,6.11,5.0
2023-03-23,05402-MANJERICAO,MOL,2,1.5,1.5
2023-03-23,05401-MANJERONA,MOL,2,2.0,1.5
2023-03-23,02001-MARACUJA AZEDO,KG,7,6.0,5.0
2023-03-23,02002-MARACUJA DOCE,KG,21.5,20.0,20.0
2023-03-23,06601-MAXIXE,KG,13.67,11.53,11.53
2023-03-23,11601-MEL,KG,30,25.0,20.0
2023-03-23,02101-MELANCIA,KG,2.4,2.3,1.75
2023-03-23,10901-MELANCIA KODAMA / BABY,KG,8,7.0,6.0
2023-03-23,10902-MELANCIA PINGO DOCE,KG,3.8,3.8,3.8
2023-03-23,02201-MELAO COMUM (GAUCHO),KG,4.38,3.33,2.22
2023-03-23,02202-MELAO ESPANHOL,KG,6.8,5.0,4.58
2023-03-23,02208-MELAO GALIA / CANTALOUPE,KG,10,7.22,4.67
2023-03-23,02204-MELAO ORANGE,KG,10,9.16,9.16
2023-03-23,02206-MELAO PELE DE SAPO,KG,5.83,5.38,5.38
2023-03-23,09601-MILHO PIPOCA,KG,8,7.0,6.5
2023-03-23,09401-MILHO RACAO,KG,2.2,2.0,1.9
2023-03-23,06701-MILHO VERDE (3UN),SCL,3.7,3.5,3.0
2023-03-23,03901-MIRTILO,KG,100,83.3,75.0
2023-03-23,06801-MOGANGO,KG,2.78,2.78,2.5
2023-03-23,06903-MORANGA AMARELA / PATACA,KG,2.78,1.67,1.25
2023-03-23,06901-MORANGA CABOTIA PRETA,KG,3.33,2.5,1.75
2023-03-23,02301-MORANGO,KG,20,15.0,12.0
2023-03-23,05501-MOSTARDA,DZ,20,20.0,15.0
2023-03-23,08703-NABO (EM CAIXA OU EM SACO),KG,3.5,3.0,3.0
2023-03-23,08701-NABO (EM MOLHO),DZ,50,40.0,25.0
2023-03-23,02401-NECTARINA,KG,11.11,11.11,11.11
2023-03-23,02450-NECTARINA IMPORTADA,KG,12,12.0,10.0
2023-03-23,02501-NESPERA,KG,42.5,42.5,42.5
2023-03-23,02601-NOZ PECA,KG,20,15.0,4.0
2023-03-23,08901-OVO BRANCO CX30DZ,CX,235,230.0,220.0
2023-03-23,08903-OVO CODORNA CXT30UN,CXT,6.5,6.5,6.5
2023-03-23,08902-OVO VERMELHO CX30DZ,CX,280,260.0,250.0
2023-03-23,07001-PEPINO CONSERVA,KG,10,8.89,8.89
2023-03-23,07003-PEPINO JAPONES,KG,6.67,4.44,3.33
2023-03-23,07002-PEPINO SALADA,KG,3.33,2.78,2.22
2023-03-23,02750-PERA ASIATICA,KG,15,15.0,15.0
2023-03-23,02754-PERA DANJOU,KG,8.89,7.22,6.67
2023-03-23,02701-PERA NACIONAL,KG,7,5.0,3.5
2023-03-23,02751-PERA VERMELHA,KG,8.33,8.33,8.33
2023-03-23,02755-PERA WILLIAMS / PACKAMS,KG,7.78,6.67,6.67
2023-03-23,02850-PESSEGO IMPORTADO,KG,16.25,16.25,16.25
2023-03-23,02801-PESSEGO NACIONAL,KG,7.5,6.0,3.5
2023-03-23,07101-PIMENTA,KG,20,17.78,15.0
2023-03-23,07201-PIMENTAO,KG,6,4.5,3.5
2023-03-23,07204-PIMENTAO AMARELO,KG,12,10.0,8.0
2023-03-23,07202-PIMENTAO CAPELETI,KG,12.5,10.0,8.0
2023-03-23,07203-PIMENTAO VERMELHO,KG,12,10.0,8.0
2023-03-23,02901-PINHA,KG,23.38,15.0,15.0
2023-03-23,11101-PITAYA,KG,10,7.0,5.0
2023-03-23,07301-QUIABO,KG,12.3,10.0,9.0
2023-03-23,08802-RABANETE,KG,5,5.0,4.5
2023-03-23,08801-RABANETE MOLHO,DZ,35,35.0,30.0
2023-03-23,12101-RAIZ FORTE,KG,100,100.0,100.0
2023-03-23,05602-REPOLHO ROXO,DZ,40,36.0,25.0
2023-03-23,05601-REPOLHO VERDE,KG,2.11,1.96,1.5
2023-03-23,03101-ROMA,KG,33.33,28.88,27.5
2023-03-23,05701-RUCULA,DZ,20,20.0,15.0
2023-03-23,05801-SALVIA,MOL,2,1.5,1.5
2023-03-23,03201-TANGERINA COMUM / CAI,KG,2.78,2.78,2.22
2023-03-23,03250-TANGERINA IMPORTADA,KG,11,10.0,10.0
2023-03-23,03202-TANGERINA MURCOTT,KG,5,4.17,4.17
2023-03-23,03205-TANGERINA OUTRAS,KG,2.78,2.78,2.22
2023-03-23,03203-TANGERINA PONKAN,KG,4.17,5.75,4.17
2023-03-23,07401-TOMATE CAQUI (GAUCHO),KG,8.33,7.5,5.0
2023-03-23,07404-TOMATE CAQUI LONGA VIDA,KG,4.44,3.89,2.78
2023-03-23,07405-TOMATE CEREJA (MINI TOMATES),KG,10,7.75,7.75
2023-03-23,07402-TOMATE ITALIANO / PAULISTA,KG,6.67,5.0,3.33
2023-03-23,03302-UVA COMUM DE MESA,KG,5.71,4.28,3.57
2023-03-23,03350-UVA IMPORTADA,KG,21.25,14.37,14.37
2023-03-23,03303-UVAS FINAS DE MESA,KG,16.25,13.75,13.75
2023-03-23,07501-VAGEM,KG,8,6.0,5.0
2023-03-23,12201-YACON,KG,16,15.0,5.33
2023-03-23,50001-ANTURIO VASO,UND,39,38.0,12.0
2023-03-23,50102-ASTER,MOL,30,24.0,18.0
2023-03-23,50202-ASTROMELIA,MOL,28,28.0,28.0
2023-03-23,51901-AZALEIA VASO,UND,24,24.0,24.0
2023-03-23,50401-BEGONIA,UND,85,22.0,15.0
2023-03-23,50502-BICO DE PAPAGAIO,MOL,33,33.0,33.0
2023-03-23,50602-BOCA DE LEAO,MOL,32,29.0,25.0
2023-03-23,50701-BONSAI,UND,28,28.0,18.0
2023-03-23,50801-CACTUS,UND,110,10.0,3.5
2023-03-23,50806-CACTUS MINI 15UN,CX,48,45.0,45.0
2023-03-23,50902-COPO DE LEITE,MOL,39,39.0,39.0
2023-03-23,51102-CRAVINA,MOL,39,35.0,35.0
2023-03-23,51601-CRAVO,DZ,40,39.0,35.0
2023-03-23,51701-CRISANTEMO,MOL,48,45.0,10.0
2023-03-23,51702-CRISANTEMO VASO,UND,49,20.0,10.0
2023-03-23,51602-ESTATICE,MOL,35,29.0,29.0
2023-03-23,51402-GERBERA 12UN,MOL,40,39.0,39.0
2023-03-23,51502-GIRASSOL 6UN,MOL,39,35.0,25.0
2023-03-23,52001-KALANCHOE,UND,8,7.9,7.0
2023-03-23,52006-KALANCHOE MINI15UN,CX,48,45.0,45.0
2023-03-23,53501-KALANDIVA VASO,UND,15,9.0,7.9
2023-03-23,53601-LIRIO DA PAZ,UND,25,20.0,12.0
2023-03-23,53602-LIRIO MOLHE,MOL,75,69.0,65.0
2023-03-23,51802-LISIANTHUS,MOL,49,45.0,45.0
2023-03-23,54701-MOSQUITINHO,MOL,40,40.0,40.0
2023-03-23,52301-ORQUIDEA VASO,UND,130,52.0,42.0
2023-03-23,54901-ROSA COLORIDA 20UN,MOL,85,65.0,45.0
2023-03-23,54601-ROSA VERMELHA 20UN,MOL,85,65.0,45.0
2023-03-23,52101-SAMAMBAIA CUIA,UND,35,35.0,35.0
2023-03-23,52601-SUCULENTAS,UND,10,10.0,10.0
2023-03-23,52606-SUCULENTAS MINI 15UN,CX,48,45.0,45.0
